TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
io.reactivex.internal.schedulers.SchedulerWhen,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,3,21,325,45905,1501771835814,0.9880952380952381,111111111111111111111111111111111111111111111111111111111111111111111101111111111111,0.9459459459459459,1111111111111111111111111111011011111,1.0,11,1,1,1,1,0.9655172413793104,11111111101111111111111111111,0.75,1011,1.0,111111111111111111111111,1.0,111111111111111111111111,0.9459459459459459,1111111111111111111111111111011101111
