TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
io.reactivex.internal.operators.parallel.ParallelFromPublisher,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,42,0.3,3,26,373,64993,1501770234226,0.5924170616113744,1111111100111111111111111111101111111111111111110000111111100000000000000000000000000001111111001111111111111111100000000000000000000000000000000000111111111000001111110000001111111111111101111111111111101110111,0.48,1111110111111001111011100111010100110111111000110111010000000000000001011101110000000000000000001110,1.0,11,0,0,2,2,0.75,111110000111111111111011111110111111111111110111111111111111111111111111111111111111111111111111111111111111101011111111111111100000000011111111111110011111111011111111111111011111110111111111111111111111010111111111111111101111111111111111111111111111111111111111111111111100111111111111111111111111111111111111111111111111111111010111100001111111111111111110010101011110011111111011101111010000000010111110101111101010111111100111111011100000000000000000000000000000000000000000000000000000000000000000110101011111,1.0,111,1.0,1111111111111,0.6923076923076923,1111101100011,0.48,1111111011111010110111011011010100110111111000111011010000000000000001101101110000000000000000001101
