TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
io.reactivex.subscribers.SerializedSubscriber,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,253,0.3,3,5,18,348535,1501764736914,0.22727272727272727,1111111000000000001111010000001111111100000000000000000000000000000000000000000000000000,0.2,1110000000000000010000000000111010000000,1.0,1,0,0,1,1,0.15555555555555556,000000000000000000000000000011100000000000000000000000000000001110111011100000000011000000,1.0,,0.5555555555555556,111011000,0.4444444444444444,110011000,0.2,1101000000000000100000000000111010000000
