TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
io.reactivex.internal.schedulers.IoScheduler,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,67,0.3,3,19,74,85533,1501769317568,0.9759036144578314,11111111111111011111111111111111111111111111111011111111111111111111111111111111111,0.9318181818181818,11111111111111111111011111110111111111011111,1.0,1,0,0,1,1,1.0,11111111111111111111111111111111111111,0.6,10011,1.0,11111111111111111111,1.0,11111111111111111111,0.9318181818181818,11111111111111111111101111110111111111011111
