TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
io.reactivex.internal.operators.observable.ObservableInternalHelper,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,30,0.3,3,2,42,49360,1501771452681,0.275,000000000000000000000111110000000000000001111100000000000000000111110000011111111000000000000000000111001111000000001110,0.22413793103448276,0000000000000001000000000000011010001001111100000000001101,1.0,,0,0,0,0,0.15555555555555556,110000010100000000000000000011100000000000000,0.025,0000000000000000000000000000000000000010,0.22807017543859648,000000000000000001100000001100000001100111000000010110010,0.21052631578947367,000000000000000001100000001100000001100111000000010100010,0.22413793103448276,0000000000010000000101101001001101000010000001100000000010
