TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
io.reactivex.internal.observers.FutureSingleObserver,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,216,0.3,3,14,141,332397,1501765382968,0.8679245283018868,11111111011011001111111111111111111110011110111111111,0.8285714285714286,11111111101101110111111011111111001,0.75,01101111,3,2,0,0,0.7692307692307693,111111111101111100101011110111010111011,0.8333333333333334,111101101111,1.0,11111111111,1.0,11111111111,0.8285714285714286,11111111110011101111111011111110101
